ID,Prob1
1873, 0.56
1874, 0.03
1875, 0.88
1876, 0.05
1877, 0.37
1878, 0.65
1879, 0.04
1880, 0.13
1881, 0.50
1882, 0.59
1883, 0.31
1884, 0.32
1885, 0.27
1886, 0.25
1887, 0.04
1888, 0.05
1889, 0.85
1890, 0.62
1891, 0.08
1892, 0.04
1893, 0.50
1894, 0.35
1895, 0.83
1896, 0.38
1897, 0.05
1898, 0.43
1899, 0.04
1900, 0.25
1901, 0.38
1902, 0.95
1903, 0.32
1904, 0.35
1905, 0.16
1906, 0.03
1907, 0.41
1908, 0.19
1909, 0.41
1910, 0.05
1911, 0.50
1912, 0.25
1913, 0.04
1914, 0.25
1915, 0.92
1916, 0.96
1917, 0.32
1918, 0.02
1919, 0.04
1920, 0.97
1921, 0.68
1922, 0.03
1923, 0.65
1924, 0.90
1925, 0.03
1926, 0.03
1927, 0.14
1928, 0.35
1929, 0.53
1930, 0.04
1931, 0.23
1932, 0.26
1933, 0.35
1934, 0.05
1935, 0.65
1936, 0.05
1937, 0.63
1938, 0.04
1939, 0.05
1940, 0.03
1941, 0.85
1942, 0.03
1943, 0.04
1944, 0.04
1945, 0.47
1946, 0.03
1947, 0.58
1948, 0.95
1949, 0.17
1950, 0.03
1951, 0.03
1952, 0.50
1953, 0.26
1954, 0.45
1955, 0.77
1956, 0.66
1957, 0.25
1958, 0.04
1959, 0.25
1960, 0.05
1961, 0.03
1962, 0.10
1963, 0.15
1964, 0.04
1965, 0.36
1966, 0.04
1967, 0.72
1968, 0.14
1969, 0.35
1970, 0.27
1971, 0.86
1972, 0.05
1973, 0.31
1974, 0.16
1975, 0.25
1976, 0.35
1977, 0.04
1978, 0.71
1979, 0.29
1980, 0.21
1981, 0.03
1982, 0.03
1983, 0.73
1984, 0.88
1985, 0.75
1986, 0.23
1987, 0.46
1988, 0.97
1989, 0.15
1990, 0.03
1991, 0.62
1992, 0.25
1993, 0.55
1994, 0.03
1995, 0.25
1996, 0.04
1997, 0.25
1998, 0.12
1999, 0.46
2000, 0.54
2001, 0.26
2002, 0.90
2003, 0.88
2004, 0.65
2005, 0.05
2006, 0.12
2007, 0.41
2008, 0.05
2009, 0.03
2010, 0.42
2011, 0.05
2012, 0.28
2013, 0.84
2014, 0.21
2015, 0.96
2016, 0.05
2017, 0.04
2018, 0.18
2019, 0.75
2020, 0.81
2021, 0.35
2022, 0.21
2023, 0.03
2024, 0.54
2025, 0.19
2026, 0.16
2027, 0.47
2028, 0.03
2029, 0.19
2030, 0.57
2031, 0.92
2032, 0.05
2033, 0.38
2034, 0.03
2035, 0.05
2036, 0.31
2037, 0.68
2038, 0.95
2039, 0.04
2040, 0.75
2041, 0.71
2042, 0.05
2043, 0.88
2044, 0.21
2045, 0.04
2046, 0.03
2047, 0.05
2048, 0.42
2049, 0.05
2050, 0.29
2051, 0.31
2052, 0.61
2053, 0.03
2054, 0.03
2055, 0.53
2056, 0.32
2057, 0.14
2058, 0.03
2059, 0.12
2060, 0.50
2061, 0.04
2062, 0.04
2063, 0.14
2064, 0.45
2065, 0.04
2066, 0.03
2067, 0.36
2068, 0.58
2069, 0.15
2070, 0.50
2071, 0.97
2072, 0.66
2073, 0.05
2074, 0.56
2075, 0.32
2076, 0.26
2077, 0.62
2078, 0.75
2079, 0.03
2080, 0.04
2081, 0.50
2082, 0.27
2083, 0.59
2084, 0.03
2085, 0.75
2086, 0.50
2087, 0.97
2088, 0.47
2089, 0.34
2090, 0.15
2091, 0.68
2092, 0.75
2093, 0.04
2094, 0.53
2095, 0.76
2096, 0.28
2097, 0.90
2098, 0.68
2099, 0.32
2100, 0.14
2101, 0.05
2102, 0.03
2103, 0.35
2104, 0.04
2105, 0.14
2106, 0.10
2107, 0.25
2108, 0.04
2109, 0.34
2110, 0.12
2111, 0.04
2112, 0.63
2113, 0.04
2114, 0.58
2115, 0.04
2116, 0.05
2117, 0.32
2118, 0.75
2119, 0.25
2120, 0.71
2121, 0.05
2122, 0.14
2123, 0.03
2124, 0.46
2125, 0.03
2126, 0.35
2127, 0.35
2128, 0.05
2129, 0.04
2130, 0.03
2131, 0.34
2132, 0.75
2133, 0.12
2134, 0.28
2135, 0.05
2136, 0.70
2137, 0.79
2138, 0.34
2139, 0.50
2140, 0.47
2141, 0.53
2142, 0.31
2143, 0.42
2144, 0.04
2145, 0.12
2146, 0.54
2147, 0.85
2148, 0.03
2149, 0.25
2150, 0.62
2151, 0.14
2152, 0.03
2153, 0.03
2154, 0.18
2155, 0.82
2156, 0.68
2157, 0.25
2158, 0.03
2159, 0.68
2160, 0.35
2161, 0.14
2162, 0.35
2163, 0.79
2164, 0.68
2165, 0.71
2166, 0.62
2167, 0.86
2168, 0.13
2169, 0.05
2170, 0.15
2171, 0.45
2172, 0.32
2173, 0.32
2174, 0.05
2175, 0.95
2176, 0.32
2177, 0.58
2178, 0.22
2179, 0.32
2180, 0.65
2181, 0.46
2182, 0.63
2183, 0.42
2184, 0.25
2185, 0.03
2186, 0.54
2187, 0.66
2188, 0.05
2189, 0.03
2190, 0.05
2191, 0.55
2192, 0.53
2193, 0.45
2194, 0.70
2195, 0.78
2196, 0.38
2197, 0.26
2198, 0.35
2199, 0.90
2200, 0.77
2201, 0.82
2202, 0.97
2203, 0.41
2204, 0.45
2205, 0.61
2206, 0.50
2207, 0.35
2208, 0.32
2209, 0.29
2210, 0.95
2211, 0.75
2212, 0.97
2213, 0.35
2214, 0.50
2215, 0.84
2216, 0.95
2217, 0.66
2218, 0.10
2219, 0.95
2220, 0.04
2221, 0.27
2222, 0.46
2223, 0.79
2224, 0.96
2225, 0.78
2226, 0.14
2227, 0.19
2228, 0.68
2229, 0.71
2230, 0.16
2231, 0.03
2232, 0.03
2233, 0.21
2234, 0.86
2235, 0.05
2236, 0.68
2237, 0.15
2238, 0.85
2239, 0.03
2240, 0.53
2241, 0.42
2242, 0.86
2243, 0.38
2244, 0.79
2245, 0.23
2246, 0.65
2247, 0.47
2248, 0.29
2249, 0.75
2250, 0.34
2251, 0.91
2252, 0.65
2253, 0.03
2254, 0.29
2255, 0.75
2256, 0.25
2257, 0.15
2258, 0.15
2259, 0.41
2260, 0.05
2261, 0.59
2262, 0.36
2263, 0.53
2264, 0.05
2265, 0.31
2266, 0.03
2267, 0.25
2268, 0.50
2269, 0.59
2270, 0.19
2271, 0.50
2272, 0.04
2273, 0.03
2274, 0.05
2275, 0.82
2276, 0.15
2277, 0.32
2278, 0.54
2279, 0.03
2280, 0.35
2281, 0.10
2282, 0.68
2283, 0.77
2284, 0.95
2285, 0.86
2286, 0.18
2287, 0.54
2288, 0.27
2289, 0.04
2290, 0.32
2291, 0.97
2292, 0.32
2293, 0.39
2294, 0.03
2295, 0.25
2296, 0.09
2297, 0.23
2298, 0.58
2299, 0.34
2300, 0.50
2301, 0.55
2302, 0.39
2303, 0.86
2304, 0.05
2305, 0.11
2306, 0.05
2307, 0.03
2308, 0.63
2309, 0.12
2310, 0.04
2311, 0.14
2312, 0.04
2313, 0.25
2314, 0.03
2315, 0.68
2316, 0.05
2317, 0.70
2318, 0.54
2319, 0.77
2320, 0.05
2321, 0.66
2322, 0.03
2323, 0.59
2324, 0.46
2325, 0.05
2326, 0.23
2327, 0.08
2328, 0.05
2329, 0.57
2330, 0.57
2331, 0.03
2332, 0.04
2333, 0.04
2334, 0.04
2335, 0.25
2336, 0.04
2337, 0.25
2338, 0.32
2339, 0.95
2340, 0.32
2341, 0.17
2342, 0.22
2343, 0.12
2344, 0.59
2345, 0.12
2346, 0.22
2347, 0.34
2348, 0.05
2349, 0.62
2350, 0.32
2351, 0.05
2352, 0.79
2353, 0.64
2354, 0.12
2355, 0.05
2356, 0.44
2357, 0.04
2358, 0.39
2359, 0.05
2360, 0.85
2361, 0.35
2362, 0.85
2363, 0.85
2364, 0.85
2365, 0.96
2366, 0.16
2367, 0.71
2368, 0.63
2369, 0.26
2370, 0.04
2371, 0.18
2372, 0.75
2373, 0.05
2374, 0.05
2375, 0.38
2376, 0.55
2377, 0.23
2378, 0.05
2379, 0.41
2380, 0.04
2381, 0.05
2382, 0.31
2383, 0.23
2384, 0.38
2385, 0.95
2386, 0.05
2387, 0.65
2388, 0.68
2389, 0.35
2390, 0.04
2391, 0.23
2392, 0.65
2393, 0.17
2394, 0.15
2395, 0.50
2396, 0.25
2397, 0.18
2398, 0.55
2399, 0.12
2400, 0.03
2401, 0.04
2402, 0.23
2403, 0.10
2404, 0.01
2405, 0.32
2406, 0.04
2407, 0.79
2408, 0.91
2409, 0.25
2410, 0.57
2411, 0.82
2412, 0.05
2413, 0.04
2414, 0.47
2415, 0.04
2416, 0.53
2417, 0.05
2418, 0.15
2419, 0.54
2420, 0.53
2421, 0.13
2422, 0.03
2423, 0.10
2424, 0.96
2425, 0.64
2426, 0.65
2427, 0.41
2428, 0.05
2429, 0.47
2430, 0.71
2431, 0.45
2432, 0.82
2433, 0.03
2434, 0.15
2435, 0.66
2436, 0.41
2437, 0.03
2438, 0.45
2439, 0.04
2440, 0.03
2441, 0.46
2442, 0.03
2443, 0.29
2444, 0.05
2445, 0.96
2446, 0.19
2447, 0.17
2448, 0.90
2449, 0.32
2450, 0.77
2451, 0.08
2452, 0.85
2453, 0.04
2454, 0.58
2455, 0.95
2456, 0.38
2457, 0.37
2458, 0.62
2459, 0.43
2460, 0.88
2461, 0.54
2462, 0.09
2463, 0.01
2464, 0.15
2465, 0.62
2466, 0.58
2467, 0.50
2468, 0.13
2469, 0.54
2470, 0.12
2471, 0.34
2472, 0.79
2473, 0.21
2474, 0.47
2475, 0.03
2476, 0.97
2477, 0.03
2478, 0.97
2479, 0.53
2480, 0.08
2481, 0.12
2482, 0.34
2483, 0.96
2484, 0.12
2485, 0.22
2486, 0.46
2487, 0.56
2488, 0.12
2489, 0.03
2490, 0.50
2491, 0.85
2492, 0.04
2493, 0.25
2494, 0.96
2495, 0.54
2496, 0.13
2497, 0.81
2498, 0.37
2499, 0.50
2500, 0.30
2501, 0.15
2502, 0.22
2503, 0.95
2504, 0.12
2505, 0.68
2506, 0.14
2507, 0.15
2508, 0.28
2509, 0.50
2510, 0.22
2511, 0.20
2512, 0.75
2513, 0.45
2514, 0.14
2515, 0.09
2516, 0.27
2517, 0.45
2518, 0.55
2519, 0.96
2520, 0.03
2521, 0.28
2522, 0.25
2523, 0.91
2524, 0.04
2525, 0.05
2526, 0.12
2527, 0.45
2528, 0.16
2529, 0.03
2530, 0.03
2531, 0.57
2532, 0.32
2533, 0.15
2534, 0.38
2535, 0.04
2536, 0.55
2537, 0.09
2538, 0.05
2539, 0.05
2540, 0.96
2541, 0.88
2542, 0.23
2543, 0.25
2544, 0.26
2545, 0.96
2546, 0.66
2547, 0.04
2548, 0.03
2549, 0.85
2550, 0.25
2551, 0.43
2552, 0.88
2553, 0.68
2554, 0.75
2555, 0.13
2556, 0.05
2557, 0.88
2558, 0.37
2559, 0.21
2560, 0.05
2561, 0.05
2562, 0.45
2563, 0.04
2564, 0.41
2565, 0.05
2566, 0.29
2567, 0.46
2568, 0.05
2569, 0.09
2570, 0.34
2571, 0.59
2572, 0.32
2573, 0.04
2574, 0.38
2575, 0.83
2576, 0.16
2577, 0.50
2578, 0.75
2579, 0.12
2580, 0.05
2581, 0.55
2582, 0.44
2583, 0.05
2584, 0.29
2585, 0.32
2586, 0.95
2587, 0.15
2588, 0.03
2589, 0.03
2590, 0.04
2591, 0.97
2592, 0.12
2593, 0.90
2594, 0.96
2595, 0.27
2596, 0.14
2597, 0.04
2598, 0.03
2599, 0.03
2600, 0.04
2601, 0.15
2602, 0.35
2603, 0.50
2604, 0.05
2605, 0.15
2606, 0.72
2607, 0.46
2608, 0.04
2609, 0.78
2610, 0.04
2611, 0.05
2612, 0.85
2613, 0.25
2614, 0.04
2615, 0.04
2616, 0.32
2617, 0.05
2618, 0.29
2619, 0.12
2620, 0.03
2621, 0.97
2622, 0.97
2623, 0.75
2624, 0.41
2625, 0.04
2626, 0.38
2627, 0.32
2628, 0.05
2629, 0.85
2630, 0.54
2631, 0.05
2632, 0.77
2633, 0.96
2634, 0.03
2635, 0.59
2636, 0.68
2637, 0.25
2638, 0.47
2639, 0.11
2640, 0.09
2641, 0.50
2642, 0.04
2643, 0.14
2644, 0.81
2645, 0.97
2646, 0.27
2647, 0.37
2648, 0.31
2649, 0.78
2650, 0.77
2651, 0.04
2652, 0.04
2653, 0.71
2654, 0.25
2655, 0.05
2656, 0.81
2657, 0.25
2658, 0.25
2659, 0.47
2660, 0.88
2661, 0.03
2662, 0.97
2663, 0.04
2664, 0.96
2665, 0.04
2666, 0.21
2667, 0.15
2668, 0.11
2669, 0.58
2670, 0.23
2671, 0.04
2672, 0.04
2673, 0.03
2674, 0.64
2675, 0.96
2676, 0.55
2677, 0.50
2678, 0.04
2679, 0.04
2680, 0.75
2681, 0.03
2682, 0.38
2683, 0.45
2684, 0.50
2685, 0.97
2686, 0.65
2687, 0.05
2688, 0.50
2689, 0.03
2690, 0.65
2691, 0.14
2692, 0.05
2693, 0.15
2694, 0.55
2695, 0.28
2696, 0.73
2697, 0.83
2698, 0.41
2699, 0.46
2700, 0.11
2701, 0.03
2702, 0.54
2703, 0.04
2704, 0.30
2705, 0.36
2706, 0.55
2707, 0.35
2708, 0.19
2709, 0.05
2710, 0.61
2711, 0.69
2712, 0.68
2713, 0.05
2714, 0.71
2715, 0.05
2716, 0.05
2717, 0.97
2718, 0.04
2719, 0.29
2720, 0.05
2721, 0.96
2722, 0.25
2723, 0.04
2724, 0.75
2725, 0.05
2726, 0.04
2727, 0.75
2728, 0.31
2729, 0.55
2730, 0.04
2731, 0.30
2732, 0.03
2733, 0.68
2734, 0.04
2735, 0.25
2736, 0.05
2737, 0.50
2738, 0.37
2739, 0.68
2740, 0.68
2741, 0.14
2742, 0.37
2743, 0.23
2744, 0.95
2745, 0.50
2746, 0.50
2747, 0.05
2748, 0.95
2749, 0.10
2750, 0.19
2751, 0.15
2752, 0.05
2753, 0.97
2754, 0.05
2755, 0.35
2756, 0.23
2757, 0.65
2758, 0.50
2759, 0.25
2760, 0.04
2761, 0.32
2762, 0.96
2763, 0.05
2764, 0.14
2765, 0.05
2766, 0.41
2767, 0.55
2768, 0.26
2769, 0.97
2770, 0.79
2771, 0.43
2772, 0.38
2773, 0.54
2774, 0.88
2775, 0.03
2776, 0.03
2777, 0.05
2778, 0.05
2779, 0.32
2780, 0.05
2781, 0.05
2782, 0.04
2783, 0.35
2784, 0.61
2785, 0.55
2786, 0.05
2787, 0.05
2788, 0.23
2789, 0.97
2790, 0.96
2791, 0.03
2792, 0.95
2793, 0.68
2794, 0.38
2795, 0.21
2796, 0.30
2797, 0.62
2798, 0.26
2799, 0.12
2800, 0.05
2801, 0.56
2802, 0.50
2803, 0.23
2804, 0.29
2805, 0.05
2806, 0.65
2807, 0.12
2808, 0.75
2809, 0.28
2810, 0.05
2811, 0.62
2812, 0.65
2813, 0.78
2814, 0.38
2815, 0.46
2816, 0.15
2817, 0.72
2818, 0.42
2819, 0.05
2820, 0.65
2821, 0.31
2822, 0.97
2823, 0.85
2824, 0.31
2825, 0.35
2826, 0.04
2827, 0.41
2828, 0.03
2829, 0.85
2830, 0.68
2831, 0.53
2832, 0.03
2833, 0.41
2834, 0.34
2835, 0.58
2836, 0.96
2837, 0.50
2838, 0.03
2839, 0.70
2840, 0.18
2841, 0.02
2842, 0.95
2843, 0.59
2844, 0.15
2845, 0.05
2846, 0.04
2847, 0.17
2848, 0.50
2849, 0.85
2850, 0.05
2851, 0.19
2852, 0.39
2853, 0.69
2854, 0.96
2855, 0.05
2856, 0.35
2857, 0.86
2858, 0.64
2859, 0.04
2860, 0.77
2861, 0.93
2862, 0.96
2863, 0.55
2864, 0.05
2865, 0.77
2866, 0.45
2867, 0.50
2868, 0.29
2869, 0.97
2870, 0.36
2871, 0.25
2872, 0.05
2873, 0.03
2874, 0.64
2875, 0.45
2876, 0.03
2877, 0.05
2878, 0.04
2879, 0.45
2880, 0.55
2881, 0.04
2882, 0.16
2883, 0.43
2884, 0.55
2885, 0.03
2886, 0.04
2887, 0.63
2888, 0.37
2889, 0.03
2890, 0.55
2891, 0.05
2892, 0.75
2893, 0.05
2894, 0.03
2895, 0.84
2896, 0.79
2897, 0.05
2898, 0.14
2899, 0.04
2900, 0.65
2901, 0.04
2902, 0.85
2903, 0.50
2904, 0.23
2905, 0.85
2906, 0.45
2907, 0.53
2908, 0.65
2909, 0.25
2910, 0.53
2911, 0.68
2912, 0.36
2913, 0.61
2914, 0.75
2915, 0.15
2916, 0.04
2917, 0.32
2918, 0.25
2919, 0.39
2920, 0.35
2921, 0.77
2922, 0.12
2923, 0.61
2924, 0.55
2925, 0.18
2926, 0.11
2927, 0.05
2928, 0.59
2929, 0.25
2930, 0.82
2931, 0.25
2932, 0.17
2933, 0.17
2934, 0.77
2935, 0.50
2936, 0.05
2937, 0.04
2938, 0.35
2939, 0.95
2940, 0.04
2941, 0.25
2942, 0.85
2943, 0.18
2944, 0.02
2945, 0.04
2946, 0.65
2947, 0.68
2948, 0.21
2949, 0.03
2950, 0.55
2951, 0.05
2952, 0.04
2953, 0.05
2954, 0.75
2955, 0.88
2956, 0.09
2957, 0.82
2958, 0.47
2959, 0.21
2960, 0.05
2961, 0.04
2962, 0.96
2963, 0.05
2964, 0.95
2965, 0.45
2966, 0.82
2967, 0.86
2968, 0.75
2969, 0.34
2970, 0.88
2971, 0.70
2972, 0.04
2973, 0.77
2974, 0.21
2975, 0.81
2976, 0.25
2977, 0.41
2978, 0.32
2979, 0.22
2980, 0.03
2981, 0.77
2982, 0.89
2983, 0.96
2984, 0.37
2985, 0.27
2986, 0.56
2987, 0.25
2988, 0.03
2989, 0.03
2990, 0.62
2991, 0.03
2992, 0.19
2993, 0.22
2994, 0.04
2995, 0.66
2996, 0.25
2997, 0.95
2998, 0.53
2999, 0.05
3000, 0.85
3001, 0.69
3002, 0.92
3003, 0.88
3004, 0.25
3005, 0.05
3006, 0.38
3007, 0.96
3008, 0.59
3009, 0.04
3010, 0.42
3011, 0.37
3012, 0.03
3013, 0.12
3014, 0.05
3015, 0.04
3016, 0.37
3017, 0.90
3018, 0.89
3019, 0.14
3020, 0.81
3021, 0.05
3022, 0.04
3023, 0.05
3024, 0.77
3025, 0.85
3026, 0.50
3027, 0.42
3028, 0.29
3029, 0.05
3030, 0.21
3031, 0.39
3032, 0.85
3033, 0.97
3034, 0.39
3035, 0.45
3036, 0.50
3037, 0.35
3038, 0.15
3039, 0.68
3040, 0.03
3041, 0.05
3042, 0.03
3043, 0.04
3044, 0.77
3045, 0.85
3046, 0.09
3047, 0.23
3048, 0.25
3049, 0.12
3050, 0.63
3051, 0.09
3052, 0.12
3053, 0.64
3054, 0.61
3055, 0.54
3056, 0.05
3057, 0.91
3058, 0.29
3059, 0.05
3060, 0.12
3061, 0.54
3062, 0.25
3063, 0.44
3064, 0.11
3065, 0.75
3066, 0.05
3067, 0.04
3068, 0.59
3069, 0.05
3070, 0.31
3071, 0.97
3072, 0.04
3073, 0.18
3074, 0.21
3075, 0.45
3076, 0.21
3077, 0.91
3078, 0.61
3079, 0.39
3080, 0.75
3081, 0.16
3082, 0.72
3083, 0.65
3084, 0.14
3085, 0.12
3086, 0.45
3087, 0.04
3088, 0.04
3089, 0.32
3090, 0.25
3091, 0.88
3092, 0.03
3093, 0.79
3094, 0.17
3095, 0.15
3096, 0.95
3097, 0.03
3098, 0.42
3099, 0.75
3100, 0.12
3101, 0.04
3102, 0.31
3103, 0.09
3104, 0.10
3105, 0.04
3106, 0.15
3107, 0.15
3108, 0.04
3109, 0.03
3110, 0.37
3111, 0.41
3112, 0.39
3113, 0.65
3114, 0.03
3115, 0.50
3116, 0.65
3117, 0.54
3118, 0.25
3119, 0.75
3120, 0.05
3121, 0.05
3122, 0.62
3123, 0.46
3124, 0.43
3125, 0.68
3126, 0.15
3127, 0.28
3128, 0.03
3129, 0.54
3130, 0.18
3131, 0.25
3132, 0.59
3133, 0.46
3134, 0.05
3135, 0.77
3136, 0.32
3137, 0.38
3138, 0.03
3139, 0.89
3140, 0.46
3141, 0.85
3142, 0.05
3143, 0.23
3144, 0.05
3145, 0.91
3146, 0.15
3147, 0.05
3148, 0.88
3149, 0.50
3150, 0.22
3151, 0.14
3152, 0.95
3153, 0.04
3154, 0.47
3155, 0.05
3156, 0.15
3157, 0.96
3158, 0.64
3159, 0.04
3160, 0.25
3161, 0.27
3162, 0.62
3163, 0.21
3164, 0.88
3165, 0.95
3166, 0.65
3167, 0.25
3168, 0.05
3169, 0.05
3170, 0.16
3171, 0.47
3172, 0.05
3173, 0.55
3174, 0.01
3175, 0.22
3176, 0.97
3177, 0.14
3178, 0.04
3179, 0.16
3180, 0.55
3181, 0.05
3182, 0.91
3183, 0.25
3184, 0.03
3185, 0.24
3186, 0.04
3187, 0.04
3188, 0.22
3189, 0.29
3190, 0.05
3191, 0.59
3192, 0.59
3193, 0.65
3194, 0.21
3195, 0.97
3196, 0.05
3197, 0.32
3198, 0.32
3199, 0.05
3200, 0.04
3201, 0.05
3202, 0.32
3203, 0.89
3204, 0.03
3205, 0.23
3206, 0.78
3207, 0.08
3208, 0.03
3209, 0.18
3210, 0.14
3211, 0.21
3212, 0.45
3213, 0.21
3214, 0.32
3215, 0.35
3216, 0.05
3217, 0.35
3218, 0.37
3219, 0.96
3220, 0.03
3221, 0.03
3222, 0.29
3223, 0.15
3224, 0.95
3225, 0.03
3226, 0.05
3227, 0.47
3228, 0.45
3229, 0.45
3230, 0.05
3231, 0.14
3232, 0.12
3233, 0.57
3234, 0.04
3235, 0.97
3236, 0.44
3237, 0.84
3238, 0.04
3239, 0.04
3240, 0.86
3241, 0.05
3242, 0.22
3243, 0.96
3244, 0.03
3245, 0.31
3246, 0.05
3247, 0.03
3248, 0.53
3249, 0.96
3250, 0.15
3251, 0.05
3252, 0.14
3253, 0.62
3254, 0.25
3255, 0.31
3256, 0.05
3257, 0.04
3258, 0.03
3259, 0.96
3260, 0.22
3261, 0.05
3262, 0.05
3263, 0.75
3264, 0.65
3265, 0.25
3266, 0.28
3267, 0.04
3268, 0.34
3269, 0.21
3270, 0.04
3271, 0.47
3272, 0.15
3273, 0.15
3274, 0.25
3275, 0.05
3276, 0.68
3277, 0.39
3278, 0.15
3279, 0.17
3280, 0.41
3281, 0.59
3282, 0.25
3283, 0.04
3284, 0.33
3285, 0.18
3286, 0.03
3287, 0.10
3288, 0.05
3289, 0.03
3290, 0.66
3291, 0.89
3292, 0.91
3293, 0.03
3294, 0.04
3295, 0.15
3296, 0.04
3297, 0.04
3298, 0.85
3299, 0.63
3300, 0.05
3301, 0.14
3302, 0.75
3303, 0.35
3304, 0.96
3305, 0.44
3306, 0.42
3307, 0.43
3308, 0.05
3309, 0.68
3310, 0.05
3311, 0.95
3312, 0.04
3313, 0.05
3314, 0.04
3315, 0.15
3316, 0.73
3317, 0.55
3318, 0.58
3319, 0.31
3320, 0.95
3321, 0.79
3322, 0.14
3323, 0.65
3324, 0.05
3325, 0.95
3326, 0.12
3327, 0.23
3328, 0.61
3329, 0.66
3330, 0.21
3331, 0.15
3332, 0.60
3333, 0.65
3334, 0.71
3335, 0.04
3336, 0.64
3337, 0.05
3338, 0.59
3339, 0.57
3340, 0.95
3341, 0.19
3342, 0.85
3343, 0.23
3344, 0.86
3345, 0.13
3346, 0.32
3347, 0.05
3348, 0.81
3349, 0.65
3350, 0.83
3351, 0.75
3352, 0.62
3353, 0.05
3354, 0.03
3355, 0.04
3356, 0.05
3357, 0.05
3358, 0.02
3359, 0.64
3360, 0.26
3361, 0.34
3362, 0.09
3363, 0.68
3364, 0.05
3365, 0.05
3366, 0.53
3367, 0.09
3368, 0.05
3369, 0.29
3370, 0.22
3371, 0.04
3372, 0.03
3373, 0.73
3374, 0.35
3375, 0.15
3376, 0.05
3377, 0.40
3378, 0.04
3379, 0.54
3380, 0.03
3381, 0.04
3382, 0.95
3383, 0.05
3384, 0.41
3385, 0.04
3386, 0.62
3387, 0.86
3388, 0.96
3389, 0.95
3390, 0.04
3391, 0.03
3392, 0.03
3393, 0.04
3394, 0.27
3395, 0.21
3396, 0.41
3397, 0.35
3398, 0.85
3399, 0.95
3400, 0.05
3401, 0.81
3402, 0.03
3403, 0.22
3404, 0.95
3405, 0.03
3406, 0.35
3407, 0.41
3408, 0.41
3409, 0.38
3410, 0.04
3411, 0.11
3412, 0.88
3413, 0.35
3414, 0.45
3415, 0.05
3416, 0.04
3417, 0.03
3418, 0.62
3419, 0.05
3420, 0.32
3421, 0.25
3422, 0.04
3423, 0.03
3424, 0.12
3425, 0.50
3426, 0.23
3427, 0.15
3428, 0.05
3429, 0.23
3430, 0.55
3431, 0.77
3432, 0.25
3433, 0.03
3434, 0.97
3435, 0.82
3436, 0.22
3437, 0.04
3438, 0.03
3439, 0.04
3440, 0.19
3441, 0.27
3442, 0.79
3443, 0.31
3444, 0.29
3445, 0.14
3446, 0.03
3447, 0.05
3448, 0.03
3449, 0.25
3450, 0.10
3451, 0.04
3452, 0.28
3453, 0.38
3454, 0.88
3455, 0.05
3456, 0.18
3457, 0.03
3458, 0.65
3459, 0.85
3460, 0.05
3461, 0.05
3462, 0.68
3463, 0.25
3464, 0.77
3465, 0.56
3466, 0.04
3467, 0.05
3468, 0.21
3469, 0.85
3470, 0.39
3471, 0.18
3472, 0.23
3473, 0.60
3474, 0.05
3475, 0.17
3476, 0.96
3477, 0.64
3478, 0.15
3479, 0.36
3480, 0.05
3481, 0.23
3482, 0.63
3483, 0.05
3484, 0.47
3485, 0.04
3486, 0.66
3487, 0.50
3488, 0.03
3489, 0.18
3490, 0.69
3491, 0.97
3492, 0.21
3493, 0.17
3494, 0.21
3495, 0.97
3496, 0.50
3497, 0.04
3498, 0.05
3499, 0.55
3500, 0.89
3501, 0.96
3502, 0.52
3503, 0.08
3504, 0.05
3505, 0.03
3506, 0.55
3507, 0.35
3508, 0.23
3509, 0.03
3510, 0.10
3511, 0.23
3512, 0.45
3513, 0.03
3514, 0.05
3515, 0.03
3516, 0.31
3517, 0.73
3518, 0.04
3519, 0.35
3520, 0.10
3521, 0.65
3522, 0.03
3523, 0.05
3524, 0.30
3525, 0.04
3526, 0.43
3527, 0.42
3528, 0.12
3529, 0.88
3530, 0.97
3531, 0.37
3532, 0.53
3533, 0.15
3534, 0.29
3535, 0.03
3536, 0.55
3537, 0.05
3538, 0.03
3539, 0.03
3540, 0.55
3541, 0.04
3542, 0.12
3543, 0.61
3544, 0.20
3545, 0.14
3546, 0.15
3547, 0.03
3548, 0.29
3549, 0.88
3550, 0.05
3551, 0.68
3552, 0.66
3553, 0.03
3554, 0.68
3555, 0.41
3556, 0.88
3557, 0.68
3558, 0.32
3559, 0.57
3560, 0.03
3561, 0.65
3562, 0.62
3563, 0.29
3564, 0.95
3565, 0.05
3566, 0.14
3567, 0.04
3568, 0.25
3569, 0.45
3570, 0.76
3571, 0.03
3572, 0.03
3573, 0.96
3574, 0.77
3575, 0.45
3576, 0.66
3577, 0.25
3578, 0.77
3579, 0.71
3580, 0.88
3581, 0.19
3582, 0.45
3583, 0.12
3584, 0.32
3585, 0.43
3586, 0.09
3587, 0.65
3588, 0.65
3589, 0.23
3590, 0.82
3591, 0.03
3592, 0.14
3593, 0.27
3594, 0.12
3595, 0.41
3596, 0.43
3597, 0.85
3598, 0.09
3599, 0.54
3600, 0.03
3601, 0.05
3602, 0.05
3603, 0.03
3604, 0.15
3605, 0.68
3606, 0.03
3607, 0.05
3608, 0.46
3609, 0.05
3610, 0.74
3611, 0.05
3612, 0.61
3613, 0.27
3614, 0.46
3615, 0.95
3616, 0.03
3617, 0.04
3618, 0.04
3619, 0.59
3620, 0.47
3621, 0.24
